_step,_timestamp,_runtime,step,extrap/loss_L1024,extrap/loss_L2048,extrap/loss_L512,extrap/ppl_L1024,extrap/ppl_L2048,extrap/ppl_L512,optim/lr,stability/grad_norm,stability/train_loss_is_finite,stability/val_loss_is_finite,system/inference_tokens_per_sec,system/peak_gpu_mem_gb,system/sec_per_virtual_epoch,system/tokens_per_sec,system/virtual_epoch,train/loss,val/best_loss,val/best_perplexity,val/best_step,val/loss,val/perplexity
12,1779393043.1996043,1181.665043007,6000,,,,,,,0.0001742495190511606,1.4909204244613647,1,1,74384.60027604015,4.1242570877075195,117380.87462385368,21177.537072933326,0.0098864052042037,3.8839776515960693,4.366467821598053,78.76492799623,5000,4.404270112514496,81.79941667857385
13,1779393139.7984746,1278.264038784,6500,,,,,,,0.0001558240681302303,1.4872270822525024,1,1,74103.30447146091,4.1242570877075195,117217.0207424579,21207.140466926994,0.010710272304554009,3.689408540725708,4.310474336147308,74.47580713075814,6500,4.310474336147308,74.47580713075814
14,1779393236.292904,1374.75836287,7000,,,,,,,0.00013756954745850397,1.3905971050262451,1,1,74539.88695647634,4.1242570877075195,117214.9652796084,21207.512351944155,0.011534139404904315,3.4432451725006104,4.310145211219788,74.45129931942125,7000,4.310145211219788,74.45129931942125
15,1779393334.5182207,1472.983630211,7500,,,,,,,0.00011982600421721645,1.5452979803085327,1,1,73970.06867505802,4.1242570877075195,117344.32319195538,21184.133636644627,0.012358006505254624,3.5746123790740967,4.309568917751312,74.40840588269477,7500,4.309568917751312,74.40840588269477
16,1779393430.9951487,1569.460539412,8000,,,,,,,0.00010292396704487966,1.5637091398239136,1,1,74097.20888059757,4.1242570877075195,117331.54757394255,21186.440266062466,0.013181873605604933,3.7464182376861572,4.28418585062027,72.54346145675447,8000,4.28418585062027,72.54346145675447
17,1779393526.0165162,1664.482007606,8500,,,,,,,8.717828891413191e-05,1.5936287641525269,1,1,74003.58566729957,4.1242570877075195,117329.68992032601,21186.775706030036,0.014005740705955241,3.498126983642578,4.28418585062027,72.54346145675447,8000,4.300659799575806,73.7484368378121
18,1779393622.4781718,1760.943582326,9000,,,,,,,7.288228201658188e-05,1.4866247177124023,1,1,73979.24224836325,4.1242570877075195,117206.82603375021,21208.985074676384,0.01482960780630555,3.4885597229003906,4.258969807624817,70.73707311152303,9000,4.258969807624817,70.73707311152303
19,1779393719.0056043,1857.47106932,9500,,,,,,,6.030225391164706e-05,1.4503108263015747,1,1,74200.83102799357,4.1242570877075195,117203.8591014636,21209.52196504046,0.01565347490665586,3.221522331237793,4.24234938621521,69.57110939152126,9500,4.24234938621521,69.57110939152126
20,1779393817.5416942,1956.007229998,10000,,,,,,,4.967254672059517e-05,1.5479480028152466,1,1,73959.19380358922,4.1242570877075195,117319.53358597556,21188.609842011498,0.016477342007006165,3.8388397693634033,4.223877620697022,68.29780447170373,10000,4.223877620697022,68.29780447170373
21,1779393914.5100942,2052.975588203,10500,,,,,,,4.11911717762171e-05,1.4649503231048584,1,1,74183.02392633703,4.1242570877075195,117341.56877613244,21184.630902136236,0.017301209107356476,3.1701035499572754,4.210812628269196,67.4112978844477,10500,4.210812628269196,67.4112978844477
22,1779394011.3593557,2149.824885026,11000,,,,,,,3.501612104634899e-05,1.4537452459335327,1,1,74017.03689046859,4.1242570877075195,117350.2646789832,21183.061076173268,0.018125076207706783,3.0882723331451416,4.197687041759491,66.53226658302765,11000,4.197687041759491,66.53226658302765
23,1779394108.2106104,2246.676161919,11500,,,,,,,3.126242404244361e-05,1.4732815027236938,1,1,74220.84653454888,4.1242570877075195,117357.05415557857,21181.835569121908,0.01894894330805709,3.2037513256073,4.189371371269226,65.98130017964111,11500,4.189371371269226,65.98130017964111
24,1779394205.12865,2343.594064981,12000,,,,,,,3.0000005037416198e-05,1.6019841432571411,1,1,73944.48439294308,4.1242570877075195,117369.86075673353,21179.524351249493,0.0197728104084074,3.5359957218170166,4.186104691028595,65.76611203687968,12000,4.186104691028595,65.76611203687968
25,1779394259.0007775,2397.466304674,,4.186139690876007,4.829746699333191,4.320782232284546,65.76841388104774,125.17924865144485,75.24746627398815,,,,,,,,,,,,,,,
