_step,_timestamp,_runtime,step,extrap/loss_L1024,extrap/loss_L2048,extrap/loss_L512,extrap/ppl_L1024,extrap/ppl_L2048,extrap/ppl_L512,optim/lr,stability/grad_norm,stability/train_loss_is_finite,stability/val_loss_is_finite,system/inference_tokens_per_sec,system/peak_gpu_mem_gb,system/sec_per_virtual_epoch,system/tokens_per_sec,system/virtual_epoch,train/loss,val/best_loss,val/best_perplexity,val/best_step,val/loss,val/perplexity
10,1779399194.367666,1808.036314691,5000,,,,,,,0.00021024349612952672,1.2430617809295654,1,1,36900.16639721923,7.168347358703613,864065.648454978,11493.076362608623,0.0020622766296625496,4.82878303527832,5.286751139163971,197.70008085682542,5000,5.286751139163971,197.70008085682542
11,1779399372.3967316,1986.06506545,5500,,,,,,,0.0001925026689329299,1.5646274089813232,1,1,36789.55862746474,7.168347358703613,864106.23988484,11492.536474824532,0.0022685042926288046,4.473871231079102,5.240600073337555,188.78335227942995,5500,5.240600073337555,188.78335227942995
12,1779399550.3424542,2164.010860846,6000,,,,,,,0.0001742495190511606,1.2703136205673218,1,1,36764.34940517552,7.168347358703613,864007.7987021331,11493.84588300879,0.0024747319555950597,4.153872013092041,5.232864630222321,187.32866298360767,6000,5.232864630222321,187.32866298360767
13,1779399728.5331802,2342.201589798,6500,,,,,,,0.0001558240681302303,1.2540674209594727,1,1,36902.272593800226,7.168347358703613,863992.2062093845,11494.053312783384,0.0026809596185613147,3.90524959564209,5.179570353031158,177.60648650967147,6500,5.179570353031158,177.60648650967147
14,1779399906.5183353,2520.186947154,7000,,,,,,,0.00013756954745850397,1.2695300579071045,1,1,36781.243101002314,7.168347358703613,863943.2113045912,11494.70514966384,0.0028871872815275697,4.270544052124023,5.152758169174194,172.90774202757683,7000,5.152758169174194,172.90774202757683
15,1779400086.6559956,2700.324961228,7500,,,,,,,0.00011982600421721645,1.5717566013336182,1,1,36743.9984607886,7.168347358703613,864492.5485235647,11487.400900054494,0.0030934149444938244,4.111093044281006,5.065819907188415,158.51035258664626,7500,5.065819907188415,158.51035258664626
16,1779400264.8941464,2878.562567542,8000,,,,,,,0.00010292396704487966,1.3518896102905273,1,1,36902.42275572448,7.168347358703613,864542.5724636704,11486.736219016339,0.0032996426074600794,4.431937217712402,5.038899171352386,154.30006356903183,8000,5.038899171352386,154.30006356903183
17,1779400443.29906,3056.967677697,8500,,,,,,,8.717828891413191e-05,1.4816581010818481,1,1,36758.243768630025,7.168347358703613,864567.9335463648,11486.39926912977,0.0035058702704263344,4.643290996551514,5.011038446426392,150.06048504104382,8500,5.011038446426392,150.06048504104382
18,1779400619.9805017,3233.649032391,9000,,,,,,,7.288228201658188e-05,1.299707055091858,1,1,36895.167679308,7.168347358703613,864595.0373936499,11486.039186549855,0.0037120979333925895,4.130805015563965,5.011038446426392,150.06048504104382,8500,5.039978408813477,154.4666798709893
19,1779400796.5690694,3410.237576846,9500,,,,,,,6.030225391164706e-05,1.3199197053909302,1,1,36908.543908821215,7.168347358703613,864160.003669149,11491.82146574106,0.0039183255963588445,4.22458553314209,5.011038446426392,150.06048504104382,8500,5.027434742450714,152.54120289165115
20,1779400974.8303335,3588.498827528,10000,,,,,,,4.967254672059517e-05,1.2757537364959717,1,1,36752.743988461494,7.168347358703613,864168.1704728495,11491.712862516273,0.004124553259325099,3.984175682067871,5.011038446426392,150.06048504104382,8500,5.024836683273316,152.14540619380148
21,1779401151.453345,3765.121784681,10500,,,,,,,4.11911717762171e-05,1.2824606895446777,1,1,36900.629009389115,7.168347358703613,863802.5593855852,11496.576818507769,0.004330780922291355,3.774228572845459,5.011038446426392,150.06048504104382,8500,5.0122954726219175,150.24923360774633
22,1779401329.8643985,3943.533013663,11000,,,,,,,3.501612104634899e-05,1.3343056440353394,1,1,36893.10285757889,7.168347358703613,863479.1700447898,11500.88250476833,0.004537008585257609,3.482898473739624,5.0105071544647215,149.98078028669966,11000,5.0105071544647215,149.98078028669966
23,1779401506.6002705,4120.268765192,11500,,,,,,,3.126242404244361e-05,1.2553684711456299,1,1,36906.359869222455,7.168347358703613,863564.3925339114,11499.747518376318,0.004743236248223864,3.9586710929870605,5.0105071544647215,149.98078028669966,11000,5.020087242126465,151.42451381439332
24,1779401683.3084304,4296.976953753,12000,,,,,,,3.0000005037416198e-05,1.3916138410568237,1,1,36902.06155748582,7.168347358703613,863288.8352137865,11503.418178159023,0.004949463911190119,3.8744330406188965,5.0105071544647215,149.98078028669966,11000,5.03025916814804,152.97265319784518
25,1779401734.5156639,4348.184617002,,4.4774168729782104,4.8134124159812925,4.670164799690246,88.00704543001987,123.15114424304173,106.71532763633195,,,,,,,,,,,,,,,
